time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
549,rdr_proxy,0.5806333333333333,612483072,0.0,3.3333333333333335,0.0,19114.666666666668,0.0,0.0,0.0,0.0
552,systemwide,2.1999999999999997,2022400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,rdr_proxy,0.6284333333333333,611500032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,systemwide,18.1,2013528064,0.0,3.6666666666666665,0.0,57344.0,0.6666666666666666,0.6666666666666666,44.0,44.0
555,rdr_proxy,14.644366666666668,595083264,0.0,3.3333333333333335,0.0,39594.666666666664,0.6666666666666666,0.6666666666666666,44.0,44.0
558,systemwide,8.9,2024030208,0.0,0.0,0.0,0.0,29.0,28.333333333333332,2763.3333333333335,53273.0
558,rdr_proxy,7.074633333333334,609902592,0.0,0.0,0.0,0.0,30.333333333333332,29.666666666666668,2851.3333333333335,54937.0
561,systemwide,140.0,2263113728,0.0,18.333333333333332,0.0,219818.66666666666,256.3333333333333,361.3333333333333,1426571.6666666667,1179847.3333333333
561,rdr_proxy,141.10186666666667,747954176,0.0,13.333333333333334,0.0,148821.33333333334,255.0,360.0,1426483.6666666667,1178183.3333333333
564,systemwide,93.2,2264047616,0.0,1.0,0.0,76458.66666666667,140.0,178.0,140011.0,110925.33333333333
564,rdr_proxy,94.47933333333333,804462592,0.0,0.3333333333333333,0.0,2730.6666666666665,140.0,178.0,140011.0,110925.33333333333
567,systemwide,15.0,2261225472,0.0,0.0,0.0,0.0,14.666666666666666,16.333333333333332,4351.333333333333,7402.333333333333
567,rdr_proxy,18.376,811925504,0.0,0.0,0.0,0.0,14.666666666666666,16.333333333333332,4351.333333333333,7402.333333333333
570,systemwide,11.799999999999999,2226749440,0.0,5.0,0.0,75093.33333333333,3.3333333333333335,1.6666666666666667,2789.6666666666665,115.0
570,rdr_proxy,12.447133333333333,799461376,0.0,4.333333333333333,0.0,28672.0,3.3333333333333335,1.6666666666666667,2789.6666666666665,115.0
573,systemwide,1.5,2214952960,0.0,1.0,0.0,42325.333333333336,0.6666666666666666,0.6666666666666666,36.0,36.0
573,rdr_proxy,0.6615,798613504,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,36.0,36.0
576,systemwide,0.6,2210213888,0.0,0.3333333333333333,0.0,2730.6666666666665,0.3333333333333333,0.3333333333333333,22.0,22.0
576,rdr_proxy,0.6611666666666667,798584832,0.0,0.3333333333333333,0.0,2730.6666666666665,0.3333333333333333,0.3333333333333333,22.0,22.0
579,systemwide,2.1999999999999997,2210373632,0.0,0.6666666666666666,0.0,4096.0,0.3333333333333333,0.3333333333333333,22.0,22.0
579,rdr_proxy,0.6692666666666667,798470144,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
582,systemwide,1.5,2211024896,0.0,1.3333333333333333,0.0,66901.33333333333,0.0,0.0,0.0,0.0
582,rdr_proxy,0.7176666666666667,798253056,0.0,0.6666666666666666,0.0,49152.0,0.0,0.0,0.0,0.0
585,systemwide,1.5999999999999999,2208563200,0.0,2.0,0.0,23210.666666666668,0.3333333333333333,0.3333333333333333,22.0,22.0
585,rdr_proxy,1.0797999999999999,794259456,0.0,1.3333333333333333,0.0,8192.0,0.3333333333333333,0.3333333333333333,22.0,22.0
588,systemwide,4.1,2209013760,0.0,0.0,0.0,0.0,2.3333333333333335,2.3333333333333335,154.0,154.0
588,rdr_proxy,0.7538333333333332,793071616,0.0,0.0,0.0,0.0,2.3333333333333335,2.3333333333333335,154.0,154.0
591,systemwide,15.2,2123194368,0.0,43.666666666666664,0.0,2241877.3333333335,0.6666666666666666,0.6666666666666666,44.0,44.0
591,rdr_proxy,9.674033333333332,693903360,0.0,26.333333333333332,0.0,2094421.3333333333,0.6666666666666666,0.6666666666666666,44.0,44.0
594,systemwide,0.0,2120335360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,rdr_proxy,0.7887666666666666,692850688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,systemwide,2.3,2113060864,0.0,42.333333333333336,0.0,4008618.6666666665,0.0,0.0,0.0,0.0
597,rdr_proxy,0.6511,692690944,0.0,18.666666666666668,0.0,3836586.6666666665,0.0,0.0,0.0,0.0
600,systemwide,2.9,2103873536,0.0,5.333333333333333,0.0,386389.3333333333,4.0,4.333333333333333,2433.0,2009.0
600,rdr_proxy,0.9007000000000001,692912128,0.0,5.333333333333333,0.0,386389.3333333333,4.0,4.333333333333333,2433.0,2009.0
603,systemwide,3.1,2102792192,0.0,1.0,0.0,34133.333333333336,0.3333333333333333,0.3333333333333333,14.0,14.0
603,rdr_proxy,0.7333,692629504,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,14.0,14.0
606,systemwide,1.2,2103021568,0.0,1.6666666666666667,0.0,6826.666666666667,1.0,1.0,66.0,66.0
606,rdr_proxy,0.7113666666666667,692346880,0.0,1.6666666666666667,0.0,6826.666666666667,1.0,1.0,66.0,66.0
609,systemwide,2.5,2100482048,0.0,0.6666666666666666,0.0,17749.333333333332,5.666666666666667,5.666666666666667,374.0,374.0
609,rdr_proxy,0.7894333333333333,692543488,0.0,0.0,0.0,0.0,5.666666666666667,5.666666666666667,374.0,374.0
612,systemwide,1.2,2098814976,0.0,1.6666666666666667,0.0,9557.333333333334,1.0,1.0,66.0,66.0
612,rdr_proxy,0.6842333333333334,692789248,0.0,1.3333333333333333,0.0,6826.666666666667,1.0,1.0,66.0,66.0
