time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
0,systemwide,24.2,2485608448,0.0,6.0,0.0,92842.66666666667,53.333333333333336,77.66666666666667,115474.66666666667,134892.0
0,rdr_proxy,23.42686666666667,1103253504,0.0,5.666666666666667,0.0,65536.0,53.333333333333336,74.66666666666667,115474.66666666667,134694.0
3,systemwide,45.5,2520170496,0.0,5.333333333333333,0.0,120149.33333333333,108.33333333333333,122.33333333333333,73107.0,73915.33333333333
3,rdr_proxy,46.5375,1149108224,0.0,5.0,0.0,51882.666666666664,108.33333333333333,121.66666666666667,73107.0,73871.33333333333
6,systemwide,1.5999999999999999,2520170496,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,44.0
6,rdr_proxy,0.6898333333333334,1147805696,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,44.0
9,systemwide,2.5,2464100352,0.0,60.666666666666664,0.0,469674.6666666667,0.6666666666666666,0.6666666666666666,44.0,44.0
9,rdr_proxy,2.6195333333333335,1076543488,0.0,19.666666666666668,0.0,232106.66666666666,0.6666666666666666,0.6666666666666666,44.0,44.0
12,systemwide,1.6,2463756288,0.0,0.3333333333333333,0.0,1365.3333333333333,1.3333333333333333,0.0,135.66666666666666,0.0
12,rdr_proxy,0.9914666666666667,1076551680,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,135.66666666666666,0.0
15,systemwide,0.8999999999999999,2463088640,0.0,2.0,0.0,36864.0,1.0,1.0,209.0,66.0
15,rdr_proxy,0.9168333333333334,1076666368,0.0,1.0,0.0,4096.0,1.0,1.0,209.0,66.0
18,systemwide,2.5999999999999996,2463563776,0.0,2.3333333333333335,0.0,13653.333333333334,0.3333333333333333,0.3333333333333333,22.0,22.0
18,rdr_proxy,0.7476666666666666,1075990528,0.0,2.6666666666666665,0.0,13653.333333333334,0.3333333333333333,0.3333333333333333,22.0,22.0
21,systemwide,1.2,2463555584,0.0,1.0,0.0,15018.666666666666,0.0,0.0,0.0,0.0
21,rdr_proxy,0.7585999999999999,1076031488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,systemwide,1.9,2463784960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,rdr_proxy,0.7012,1075466240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,systemwide,1.5999999999999999,2463780864,0.0,0.6666666666666666,0.0,10922.666666666666,0.0,0.0,0.0,0.0
27,rdr_proxy,0.7652666666666667,1075810304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,systemwide,1.2999999999999998,2457919488,0.0,2.6666666666666665,0.0,66901.33333333333,0.3333333333333333,0.3333333333333333,22.0,22.0
30,rdr_proxy,0.7014999999999999,1075212288,0.0,2.3333333333333335,0.0,58709.333333333336,0.3333333333333333,0.3333333333333333,22.0,22.0
33,systemwide,1.5999999999999999,2457772032,0.0,27.333333333333332,0.0,1284778.6666666667,0.6666666666666666,0.6666666666666666,44.0,44.0
33,rdr_proxy,0.7884000000000001,1075478528,0.0,27.666666666666668,0.0,1272490.6666666667,0.6666666666666666,0.6666666666666666,44.0,44.0
36,systemwide,3.9,2464337920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,rdr_proxy,0.6740333333333334,1073557504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,systemwide,1.2,2464804864,0.0,16.666666666666668,0.0,245760.0,0.6666666666666666,0.6666666666666666,36.0,36.0
39,rdr_proxy,0.7484000000000001,1073561600,0.0,16.0,0.0,218453.33333333334,0.6666666666666666,0.6666666666666666,36.0,36.0
42,systemwide,4.3999999999999995,2465062912,0.0,13.0,0.0,60074.666666666664,0.3333333333333333,0.3333333333333333,22.0,22.0
42,rdr_proxy,0.7560666666666668,1073553408,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
45,systemwide,2.8,2471481344,0.0,4.666666666666667,0.0,50517.333333333336,1.0,1.0,66.0,66.0
45,rdr_proxy,0.7861666666666666,1073700864,0.0,3.6666666666666665,0.0,20480.0,1.0,1.0,66.0,66.0
48,systemwide,3.5999999999999996,2479493120,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
48,rdr_proxy,0.6769333333333334,1072930816,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
51,systemwide,2.3,2473103360,0.0,3.3333333333333335,0.0,34133.333333333336,3.6666666666666665,3.6666666666666665,242.0,242.0
51,rdr_proxy,0.7999,1073459200,0.0,2.6666666666666665,0.0,12288.0,3.6666666666666665,3.6666666666666665,242.0,242.0
54,systemwide,11.3,2466496512,0.0,0.6666666666666666,0.0,4096.0,11.0,13.333333333333334,3219.6666666666665,9488.0
54,rdr_proxy,9.953899999999999,1087975424,0.0,0.6666666666666666,0.0,4096.0,11.0,13.0,3219.6666666666665,9466.0
57,systemwide,57.3,2522935296,0.0,0.6666666666666666,0.0,55978.666666666664,142.66666666666666,181.33333333333334,184684.66666666666,199172.33333333334
57,rdr_proxy,60.8947,1152823296,0.0,0.0,0.0,0.0,142.66666666666666,180.66666666666666,184684.66666666666,199128.33333333334
60,systemwide,2.2,2522935296,0.0,1.0,0.0,6826.666666666667,1.0,1.0,58.0,58.0
60,rdr_proxy,1.1026333333333334,1151164416,0.0,1.0,0.0,6826.666666666667,1.0,1.0,58.0,58.0
63,systemwide,3.0,2461593600,0.0,0.6666666666666666,0.0,61440.0,0.6666666666666666,0.6666666666666666,44.0,44.0
63,rdr_proxy,2.406633333333333,1080197120,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,44.0
66,systemwide,1.0,2450792448,0.0,2.0,0.0,101034.66666666667,0.0,0.0,0.0,0.0
66,rdr_proxy,0.8384999999999999,1078882304,0.0,1.6666666666666667,0.0,62805.333333333336,0.0,0.0,0.0,0.0
69,systemwide,1.9,2449907712,0.0,20.0,0.0,349525.3333333333,3.6666666666666665,4.0,242.0,326.0
69,rdr_proxy,0.8108333333333334,1078603776,0.0,19.333333333333332,0.0,326314.6666666667,3.6666666666666665,4.0,242.0,326.0
72,systemwide,0.8999999999999999,2449498112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,rdr_proxy,0.7362333333333333,1078288384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,systemwide,3.3,2449719296,0.0,42.333333333333336,0.0,211626.66666666666,0.3333333333333333,0.3333333333333333,22.0,22.0
75,rdr_proxy,0.8116666666666666,1078083584,0.0,4.0,0.0,21845.333333333332,0.3333333333333333,0.3333333333333333,22.0,22.0
78,systemwide,7.0,2449588224,0.0,0.6666666666666666,0.0,5461.333333333333,0.0,0.0,0.0,0.0
78,rdr_proxy,0.6820666666666666,1077653504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,systemwide,1.2,2449809408,0.0,0.6666666666666666,0.0,20480.0,0.3333333333333333,0.3333333333333333,14.0,14.0
