scheduler,time,page_load_duration
weighted,327.2138498372864,0.2029745578765869
weighted,330.2095798372864,0.1822965145111084
weighted,333.2388398372864,0.2138383388519287
weighted,336.24980983728636,0.2325811386108398
weighted,339.2030098372864,0.2065365314483642
weighted,342.2683798372864,0.2489786148071289
weighted,345.2452498372864,0.2332756519317627
weighted,348.2190398372864,0.2205331325531005
weighted,351.26477983728637,0.2507312297821045
weighted,354.22544983728636,0.2141704559326172
weighted,357.2329098372864,0.2212700843811035
weighted,360.2097598372864,0.1954829692840576
weighted,363.27655983728636,0.2633686065673828
weighted,366.2904098372864,0.2835376262664795
weighted,369.2898698372864,0.2722656726837158
weighted,372.31568983728636,0.2989284992218017
weighted,375.28850983728637,0.2529070377349853
weighted,378.28366983728637,0.2688550949096679
weighted,381.3058598372864,0.2858784198760986
weighted,384.2795798372864,0.287546157836914
weighted,393.33756983728637,0.3463318347930908
weighted,396.3270398372864,0.3215081691741943
weighted,399.2890398372864,0.2687671184539795
weighted,402.30100983728636,0.3007886409759521
weighted,405.32056983728637,0.3222575187683105
weighted,408.33585983728636,0.3129820823669433
weighted,411.2437898372864,0.2331321239471435
weighted,414.2551098372864,0.2580442428588867
weighted,417.2988398372864,0.2843966484069824
weighted,420.2810098372864,0.282191514968872
weighted,423.2865698372864,0.2887852191925049
weighted,426.31302983728636,0.3195970058441162
weighted,429.3247098372864,0.3192000389099121
weighted,432.3330498372864,0.3106482028961181
weighted,435.34760983728637,0.3264291286468506
weighted,438.3251098372864,0.2949731349945068
weighted,441.3131798372864,0.2910706996917724
weighted,444.3223098372864,0.3165349960327148
weighted,447.3270698372864,0.3243546485900879
weighted,450.35170983728636,0.3484258651733398
weighted,453.3042098372864,0.2773365974426269
weighted,456.3018098372864,0.2953882217407226
weighted,459.3685098372864,0.3686821460723877
weighted,462.30924983728636,0.3015797138214111
weighted,465.34357983728637,0.3465950489044189
weighted,468.3653698372864,0.3427042961120605
weighted,471.2913598372864,0.2662875652313232
weighted,474.2810498372864,0.28094482421875
weighted,477.3152898372864,0.3160574436187744
weighted,480.3504098372864,0.3282828330993652
weighted,483.36730983728637,0.324451208114624
weighted,486.32360983728637,0.3233864307403564
weighted,489.3242098372864,0.298231840133667
weighted,492.31464983728637,0.3228678703308105
weighted,495.3017398372864,0.2976887226104736
weighted,498.3264598372864,0.3114650249481201
weighted,501.32117983728637,0.3262767791748047
weighted,504.35303983728636,0.3464393615722656
weighted,507.32407983728643,0.3257255554199219
weighted,510.3153498372864,0.3178880214691162
weighted,513.2915498372863,0.2791340351104736
weighted,516.2796098372863,0.2726931571960449
weighted,519.2796398372864,0.2644145488739013
weighted,522.3331698372863,0.3090517520904541
weighted,525.3441098372863,0.348160982131958
weighted,528.2968598372863,0.2708837985992431
weighted,531.2920098372863,0.2722656726837158
weighted,534.3398098372863,0.3313438892364502
weighted,537.2770098372863,0.2797636985778808
weighted,540.2767798372863,0.2836425304412842
weighted,543.4461098372864,0.43843674659729
weighted,546.4069598372863,0.3917520046234131
weighted,549.4372098372863,0.367016077041626
weighted,552.4011698372864,0.3671689033508301
weighted,555.4596098372863,0.3874776363372803
weighted,558.3777098372864,0.361628770828247
weighted,567.3635698372864,0.3545310497283935
weighted,570.4342098372863,0.4179744720458984
weighted,573.4701098372864,0.4579086303710937
weighted,576.4346098372863,0.4273686408996582
weighted,579.3881098372864,0.3803944587707519
weighted,582.4047098372863,0.4064455032348633
weighted,585.4296698372864,0.4157729148864746
weighted,588.4102598372863,0.401698350906372
weighted,591.4041598372863,0.3646974563598633
weighted,594.4459698372864,0.4388208389282226
weighted,597.4439098372864,0.4297664165496826
weighted,600.3278098372863,0.3332657814025879
weighted,603.4335098372864,0.4406383037567138
weighted,606.3850498372864,0.376173734664917
weighted,609.4442598372864,0.4328401088714599
weighted,612.3380098372863,0.3302102088928222
weighted,615.4134098372863,0.3853449821472168
weighted,618.4224698372864,0.4120380878448486
weighted,621.3736098372864,0.3744051456451416
weighted,624.3068698372863,0.3117623329162597
weighted,627.4091098372863,0.3548505306243896
weighted,630.4169098372863,0.4175124168395996
weighted,633.3800098372864,0.3610734939575195
weighted,636.4039098372863,0.4072730541229248
weighted,639.4131098372864,0.3854691982269287
weighted,642.3966498372863,0.3823752403259277
weighted,645.4487098372863,0.4421567916870117
weighted,648.4506098372864,0.4230289459228515
weighted,651.3693698372863,0.3582460880279541
weighted,654.3561098372863,0.3599114418029785
weighted,657.4551098372863,0.4517261981964111
weighted,660.4302098372864,0.4172525405883789
weighted,663.4301598372863,0.4248559474945068
weighted,666.4226498372864,0.4195055961608886
weighted,669.3904098372864,0.3985264301300049
weighted,672.4133098372863,0.4023315906524658
weighted,675.4119698372863,0.4062061309814453
weighted,678.4821098372863,0.4751219749450683
weighted,681.3662098372863,0.3622198104858398
weighted,684.3781098372863,0.3803310394287109
weighted,687.4067098372864,0.3968706130981445
weighted,690.3690598372863,0.3623664379119873
weighted,693.3950598372863,0.3864033222198486
weighted,696.4195098372863,0.4255425930023193
weighted,699.4306498372863,0.4000957012176513
weighted,702.4636698372864,0.4509079456329345
weighted,705.4232598372863,0.4234054088592529
weighted,708.4675098372863,0.4219748973846435
weighted,711.4860698372863,0.4853954315185547
weighted,714.4473098372863,0.4377398490905761
weighted,717.3737098372864,0.3793411254882812
weighted,720.4307098372864,0.4163551330566406
weighted,723.5383098372863,0.5233287811279297
weighted,726.4676098372863,0.4254987239837646
weighted,735.4705598372864,0.4729883670806885
weighted,738.4468098372863,0.4061243534088135
weighted,741.4850098372864,0.4628450870513916
weighted,744.4670098372864,0.4156892299652099
weighted,747.4893598372863,0.4532501697540283
weighted,750.4413098372863,0.4312982559204101
weighted,753.5340098372864,0.4758374691009521
weighted,756.4561098372864,0.4546420574188232
weighted,759.5350098372863,0.4833812713623047
weighted,762.4840098372863,0.4946482181549072
weighted,765.5254098372864,0.518845796585083
weighted,768.4992498372864,0.4882874488830566
weighted,771.5185098372863,0.5153303146362305
weighted,774.4373598372863,0.4403805732727051
weighted,777.4171598372864,0.4002952575683594
weighted,780.5628498372863,0.5585677623748779
weighted,783.5142598372863,0.5053608417510986
weighted,786.4307098372864,0.4119026660919189
weighted,789.4711098372863,0.4682269096374511
weighted,792.5081098372864,0.4962456226348877
weighted,795.4357698372863,0.4438304901123047
weighted,798.5041098372864,0.5083920955657959
weighted,801.4958098372863,0.4711449146270752
weighted,804.5270098372863,0.521752119064331
weighted,807.4564098372863,0.4489777088165283
weighted,810.5299498372864,0.517143726348877
weighted,813.4276498372864,0.4097328186035156
weighted,816.5181098372864,0.5184354782104492
weighted,819.4725098372863,0.4614579677581787
weighted,822.4921098372863,0.4721243381500244
weighted,825.6019098372864,0.5872528553009033
weighted,828.4338098372863,0.435948371887207
weighted,831.6058098372863,0.6043834686279297
weighted,834.5011398372864,0.4994039535522461
weighted,837.4340598372863,0.405449628829956
weighted,840.5309098372863,0.5216081142425537
weighted,843.5231098372864,0.5122931003570557
weighted,846.5222598372864,0.5101437568664551
weighted,849.4954598372864,0.4705128669738769
weighted,852.4980098372863,0.4297115802764892
weighted,855.5465498372863,0.5030806064605713
weighted,858.4183098372863,0.3814969062805176
weighted,861.4921098372863,0.4727942943572998
weighted,864.5169098372863,0.4985620975494385
weighted,867.4845098372863,0.4630758762359619
weighted,870.6497598372863,0.6426711082458496
weighted,873.5388098372863,0.5093116760253906
weighted,876.4740398372863,0.4627330303192138
weighted,879.5141398372863,0.5227696895599365
weighted,882.5736098372863,0.5594491958618164
weighted,885.4578098372863,0.4292774200439453
weighted,888.5340098372864,0.4911866188049316
weighted,891.4743498372864,0.4636690616607666
weighted,894.4718098372863,0.4443757534027099
weighted,897.4551098372863,0.431072473526001
weighted,900.4041598372863,0.4099490642547607
weighted,903.4248098372864,0.4094984531402588
weighted,906.6229698372863,0.6125166416168213
weighted,909.4445598372863,0.4331758022308349
weighted,912.5669098372863,0.5195786952972412
weighted,915.6000798372863,0.503497838973999
weighted,918.6267098372863,0.5284266471862793
weighted,921.5922098372863,0.5050127506256104
weighted,924.5834798372863,0.5719888210296631
weighted,927.6241098372864,0.5609543323516846
weighted,930.6285098372863,0.5076136589050293
weighted,933.7034098372864,0.5887479782104492
weighted,936.6621098372864,0.5807578563690186
weighted,939.5254098372864,0.4795269966125488
weighted,942.6584098372863,0.5961332321166992
weighted,945.7607098372863,0.6886684894561768
weighted,948.5643098372864,0.4791083335876465
weighted,951.5867098372863,0.5830228328704834
weighted,954.5706598372864,0.5594186782836914
weighted,957.3715598372863,0.3807616233825683
weighted,960.5723698372864,0.5728087425231934
weighted,963.4777098372863,0.3902246952056885
weighted,966.7013098372863,0.6764039993286133
weighted,969.6630698372863,0.643791913986206
weighted,972.6923598372863,0.6712744235992432
weighted,975.6781098372863,0.6555428504943848
weighted,978.5946098372864,0.5757896900177002
weighted,981.6552098372863,0.5412425994873047
weighted,984.6461598372863,0.6071162223815918
weighted,987.6444498372863,0.6166715621948242
weighted,990.6323098372864,0.5263750553131104
weighted,993.5137798372863,0.4984860420227051
weighted,996.5093098372863,0.483438491821289
weighted,999.6140598372863,0.5839719772338867
weighted,1002.5560698372864,0.5416219234466553
weighted,1005.6184098372863,0.5537481307983398
weighted,1014.5939098372863,0.5762069225311279
weighted,1017.5690098372863,0.5325698852539062
weighted,1020.6226098372864,0.6092536449432373
weighted,1023.6271098372864,0.5711874961853027
weighted,1026.5191098372864,0.4425437450408935
weighted,1029.5469098372864,0.5162625312805176
weighted,1032.6051098372864,0.5816404819488525
weighted,1035.5216098372864,0.5064136981964111
weighted,1038.6114098372864,0.5406746864318848
weighted,1041.6295098372864,0.6196653842926025
weighted,1044.5838098372865,0.5700695514678955
weighted,1047.6477098372864,0.5239276885986328
weighted,1050.4883098372864,0.4740221500396728
weighted,1053.5293098372865,0.5371317863464355
weighted,1056.6979098372865,0.66697096824646
weighted,1059.5313098372865,0.4951574802398681
weighted,1068.5769098372864,0.481781005859375
weighted,1071.6211098372864,0.5449123382568359
weighted,1074.5714098372864,0.5167326927185059
weighted,1077.6714098372865,0.6703653335571289
weighted,1080.6150098372864,0.5300090312957764
weighted,1083.5424098372864,0.5426979064941406
weighted,1086.7631098372865,0.6730163097381592
weighted,1089.3591098372865,0.3361756801605224
weighted,1092.6122098372864,0.5165412425994873
weighted,1095.4220098372864,0.4061946868896484
weighted,1098.3462098372866,0.3367555141448974
weighted,1107.5888098372864,0.5719530582427979
weighted,1110.6518098372865,0.5747275352478027
weighted,1113.6657098372864,0.6334512233734131
weighted,1116.4761098372865,0.462756872177124
weighted,1119.3910098372864,0.3767294883728027
weighted,1122.5378098372864,0.5166795253753662
weighted,1125.7301098372864,0.6176865100860596
weighted,1128.4882098372864,0.4311559200286865
weighted,1131.3903098372864,0.3899102210998535
weighted,1134.6276098372864,0.6175413131713867
weighted,1137.6292098372865,0.6015923023223877
weighted,1140.5913098372864,0.5005977153778076
weighted,1143.3941098372864,0.3691568374633789
weighted,1146.6277098372864,0.5978994369506836
weighted,1149.6005098372864,0.5719380378723145
weighted,1152.4075098372864,0.40850830078125
weighted,1155.6563098372865,0.5579702854156494
weighted,1158.3999098372865,0.3717105388641357
weighted,1161.5481098372863,0.5220482349395752
weighted,1164.6056098372865,0.5812816619873047
weighted,1167.6514098372863,0.6291565895080566
weighted,1170.6476098372864,0.5559489727020264
weighted,1173.4744098372864,0.4612154960632324
weighted,1176.5324098372864,0.5366668701171875
weighted,1179.5775098372865,0.5680279731750488
weighted,1182.3888098372865,0.3688974380493164
weighted,1185.6497098372865,0.630748987197876
weighted,1188.3223098372864,0.3234806060791015
weighted,1191.7127098372864,0.6838302612304688
weighted,1194.4999098372864,0.5040121078491211
weighted,1197.5662098372864,0.4963819980621338
weighted,1200.4572098372864,0.4326996803283691
weighted,1203.5743098372864,0.5621504783630371
weighted,1206.5428098372865,0.537423849105835
weighted,1209.6391098372865,0.5370535850524902
weighted,1212.6463098372865,0.5518021583557129
weighted,1215.4064098372864,0.3631184101104736
weighted,1218.3639098372864,0.3449459075927734
weighted,1221.5761098372864,0.5509994029998779
weighted,1224.6003098372864,0.5823309421539307
weighted,1227.6733098372865,0.6642880439758301
weighted,1230.4640098372865,0.4352262020111084
weighted,1233.5148098372865,0.4829692840576172
weighted,1236.5028098372863,0.4397625923156738
weighted,1239.3924098372866,0.3811986446380615
weighted,1242.6352098372865,0.601485013961792
weighted,1245.3822098372864,0.3511362075805664
weighted,1248.6914098372865,0.5936353206634521
weighted,1251.6195098372864,0.5345885753631592
weighted,1254.2827098372863,0.2854602336883545
weighted,1257.5157098372865,0.4943687915802002
weighted,1260.6142098372864,0.509124755859375
pinned,0.25780677795410156,0.2578067779541015
pinned,3.266481877954102,0.2726747989654541
pinned,6.274691577954102,0.2992315292358398
pinned,9.266050577954102,0.2811427116394043
pinned,12.270916577954102,0.2849650382995605
pinned,15.289822577954103,0.310746431350708
pinned,18.2871045779541,0.2937700748443603
pinned,21.3210865779541,0.3310010433197021
pinned,24.2483945779541,0.2814385890960693
pinned,27.2533165779541,0.2517375946044922
pinned,30.2761665779541,0.2972233295440674
pinned,33.2745595779541,0.2621841430664062
pinned,36.2718095779541,0.2922940254211426
pinned,39.274673577954104,0.2931525707244873
pinned,42.2691805779541,0.2775313854217529
pinned,45.2734865779541,0.2729272842407226
pinned,48.274692577954106,0.2724201679229736
pinned,51.2660715779541,0.2940609455108642
pinned,54.247959577954106,0.2755813598632812
pinned,57.2831535779541,0.2713742256164551
pinned,60.281849577954105,0.2823679447174072
pinned,63.269576577954105,0.2926864624023437
pinned,66.2664225779541,0.2876825332641601
pinned,69.27573057795409,0.2721858024597168
pinned,72.2952865779541,0.3247287273406982
pinned,75.2747365779541,0.2943861484527588
pinned,78.2585105779541,0.262786865234375
pinned,81.2826125779541,0.3098089694976806
pinned,84.2845265779541,0.2986900806427002
pinned,87.28960057795409,0.3072066307067871
pinned,90.3011865779541,0.3096902370452881
pinned,93.28213157795409,0.2675144672393799
pinned,96.2636965779541,0.2895712852478027
pinned,99.2642165779541,0.2939980030059814
pinned,102.2455965779541,0.2757141590118408
pinned,105.26825657795409,0.2892243862152099
pinned,108.26633657795409,0.2915778160095215
pinned,111.2932265779541,0.2890548706054687
pinned,114.2606665779541,0.2721474170684814
pinned,117.2706565779541,0.2940487861633301
pinned,120.26319657795409,0.2850930690765381
pinned,123.2658265779541,0.2803640365600586
pinned,126.27429657795409,0.3016021251678467
pinned,129.27714657795408,0.2720551490783691
pinned,138.2668565779541,0.2901356220245361
pinned,141.2782365779541,0.2932820320129394
pinned,144.2521165779541,0.2714767456054687
pinned,147.2708265779541,0.2989861965179443
pinned,150.25350657795408,0.2486805915832519
pinned,153.2647565779541,0.2892472743988037
pinned,156.2875465779541,0.3051226139068603
pinned,159.2570965779541,0.2642097473144531
pinned,162.2720165779541,0.2844634056091308
pinned,165.2691265779541,0.2849602699279785
pinned,168.2676165779541,0.2881917953491211
pinned,177.26854657795408,0.2771313190460205
pinned,180.2816565779541,0.2966887950897217
pinned,183.2937165779541,0.3086321353912353
pinned,186.2591365779541,0.2945454120635986
pinned,189.2918365779541,0.3174624443054199
pinned,192.2604765779541,0.2873208522796631
pinned,195.2766565779541,0.2865481376647949
pinned,198.2632965779541,0.2864012718200683
pinned,201.2671365779541,0.2651605606079101
pinned,204.2810165779541,0.3053550720214844
pinned,207.28242657795408,0.2885074615478515
pinned,210.27472657795408,0.2772233486175537
pinned,213.2711265779541,0.2811222076416015
pinned,216.3787965779541,0.403522253036499
pinned,219.3273265779541,0.356156587600708
pinned,222.3470165779541,0.3598699569702148
pinned,225.3572365779541,0.3632802963256836
pinned,228.3422965779541,0.3696761131286621
pinned,231.3837065779541,0.4009747505187988
pinned,234.3140265779541,0.2852993011474609
pinned,237.3587965779541,0.3683357238769531
pinned,240.3216665779541,0.3454647064208984
pinned,243.34949657795408,0.3681917190551758
pinned,246.3437265779541,0.3579227924346924
pinned,249.3217165779541,0.3490877151489258
pinned,252.3224165779541,0.3497292995452881
pinned,255.3255165779541,0.352189302444458
pinned,258.3215465779541,0.3463582992553711
pinned,261.3436965779541,0.3692047595977783
pinned,264.3127565779541,0.3363380432128906
pinned,267.34049657795407,0.3365039825439453
pinned,270.3392965779541,0.3523612022399902
pinned,273.3820965779541,0.3961927890777588
pinned,276.3543165779541,0.3808557987213135
pinned,279.3589265779541,0.34889817237854
pinned,282.3383965779541,0.3318474292755127
pinned,285.3515165779541,0.3655056953430176
pinned,288.2893165779541,0.3224637508392334
pinned,291.3394265779541,0.3698153495788574
pinned,294.3208465779541,0.3488659858703613
pinned,297.3594465779541,0.3692982196807861
pinned,300.3588365779541,0.3761379718780517
pinned,303.3248665779541,0.3084218502044678
pinned,306.3240465779541,0.3417975902557373
pinned,309.3229165779541,0.3483345508575439
pinned,312.3656765779541,0.3799660205841064
pinned,315.3275565779541,0.358814001083374
pinned,318.3164165779541,0.3457369804382324
pinned,321.3371665779541,0.3390736579895019
pinned,324.3617665779541,0.3772106170654297
pinned,327.3188565779541,0.3463072776794433
pinned,330.3394565779541,0.363391637802124
pinned,333.33655657795407,0.3657715320587158
pinned,336.3352765779541,0.3572535514831543
pinned,339.3536165779541,0.361785888671875
pinned,342.3388465779541,0.3623621463775635
pinned,345.3396765779541,0.3289113044738769
pinned,348.3650965779541,0.3652458190917969
pinned,351.3485965779541,0.3718805313110351
pinned,354.3391265779541,0.3652231693267822
pinned,357.3775765779541,0.3883700370788574
pinned,360.3666465779541,0.3673088550567627
pinned,363.3466965779541,0.3715896606445312
pinned,366.3802265779541,0.3938305377960205
pinned,369.3358565779541,0.3297696113586426
pinned,372.3389965779541,0.3727099895477295
pinned,375.3540965779541,0.3575265407562256
pinned,378.33959657795407,0.3543570041656494
pinned,381.3042465779541,0.3325145244598388
pinned,384.31766657795407,0.3547139167785644
pinned,387.2725365779541,0.2944552898406982
pinned,390.2930465779541,0.2947371006011963
pinned,393.2769965779541,0.2977626323699951
pinned,396.2861765779541,0.3137385845184326
pinned,399.2909965779541,0.3176312446594238
pinned,402.2737265779541,0.2964162826538086
pinned,405.2900165779541,0.3123250007629394
pinned,408.2868165779541,0.3110888004302978
pinned,411.2834965779541,0.3132755756378174
pinned,414.2658465779541,0.2960808277130127
pinned,417.2925565779541,0.3126595020294189
pinned,420.2703965779541,0.2716631889343261
pinned,423.28659657795407,0.2778878211975097
pinned,426.2778965779541,0.297269344329834
pinned,429.2670965779541,0.294379711151123
pinned,432.28605657795407,0.3034334182739258
pinned,435.2801665779541,0.31097412109375
pinned,438.2784265779541,0.3095920085906982
pinned,441.2674965779541,0.2957451343536377
pinned,444.2938665779541,0.2883703708648681
pinned,447.2614965779541,0.2934257984161377
pinned,450.2780265779541,0.281902551651001
pinned,453.2774965779541,0.2747755050659179
pinned,456.2797665779541,0.3008272647857666
pinned,459.2807965779541,0.3104720115661621
pinned,462.2953565779541,0.2917861938476562
pinned,465.2781965779541,0.310387372970581
pinned,468.2790965779541,0.2920234203338623
pinned,471.2844665779541,0.312929630279541
pinned,474.2918465779541,0.2944478988647461
pinned,477.2888565779541,0.313342809677124
pinned,480.2850465779541,0.310330867767334
pinned,483.2704265779541,0.2959828376770019
pinned,486.2770765779541,0.3079838752746582
pinned,489.2942365779541,0.2976176738739013
pinned,492.28452657795407,0.3100316524505615
pinned,495.2622465779541,0.2767808437347412
pinned,498.2763965779541,0.3101849555969238
pinned,501.2757665779541,0.2759900093078613
pinned,504.2800365779541,0.2764086723327636
pinned,507.2864465779541,0.3076190948486328
pinned,510.2762265779541,0.2904520034790039
pinned,513.2764365779541,0.3069736957550049
pinned,516.2821965779541,0.2862601280212402
pinned,519.2816965779541,0.3055753707885742
pinned,522.2873665779541,0.3083081245422363
pinned,525.2846965779542,0.2722175121307373
pinned,528.3090365779541,0.3092939853668213
pinned,531.2854965779541,0.3068680763244629
pinned,534.2781465779541,0.3057601451873779
pinned,537.2966465779541,0.3072347640991211
pinned,540.2851965779541,0.2738535404205322
pinned,543.3070965779541,0.3084962368011474
pinned,546.2942665779541,0.3059210777282715
pinned,549.298966577954,0.3230090141296386
pinned,552.2777965779541,0.3077380657196045
pinned,555.2776565779541,0.3089263439178467
pinned,558.269696577954,0.2863531112670898
pinned,561.2917965779541,0.3108220100402832
pinned,564.259296577954,0.2947590351104736
pinned,567.2821965779541,0.3119733333587646
pinned,570.2772365779541,0.3025226593017578
pinned,573.3468965779541,0.3416693210601806
pinned,576.315896577954,0.3376646041870117
pinned,579.3503565779541,0.3740224838256836
pinned,582.2925565779541,0.3245131969451904
pinned,585.2872965779541,0.3060259819030761
pinned,588.3591465779541,0.3646776676177978
pinned,591.3550965779541,0.3647682666778564
pinned,594.3205965779541,0.3372676372528076
pinned,597.3288965779541,0.3457276821136474
pinned,600.3162365779541,0.3526861667633056
pinned,603.3525465779541,0.3697192668914795
pinned,606.3176365779541,0.3383462429046631
pinned,609.3094965779541,0.3211207389831543
pinned,612.2862965779541,0.2879793643951416
pinned,615.2790965779541,0.3014328479766845
pinned,618.3443965779541,0.3685076236724853
pinned,621.3364965779541,0.3710899353027344
pinned,624.3047565779541,0.322035551071167
pinned,627.3152565779541,0.3492422103881836
pinned,630.2839965779541,0.3042914867401123
pinned,633.2978965779541,0.3196921348571777
pinned,636.2767465779541,0.3035767078399658
pinned,639.3249665779541,0.318486213684082
pinned,642.3603665779541,0.362407922744751
pinned,645.345796577954,0.3615319728851318
pinned,648.3219965779541,0.3525340557098388
pinned,651.3605465779541,0.3959357738494873
pinned,654.3025965779541,0.3197541236877441
pinned,657.3232565779541,0.3519580364227295
pinned,660.3062965779541,0.3285295963287353
pinned,663.3536965779541,0.3673381805419922
pinned,666.3329565779541,0.3336899280548095
pinned,669.2903565779541,0.3212251663208008
pinned,672.2855365779541,0.3001570701599121
pinned,681.3450965779541,0.3682434558868408
pinned,684.2861465779541,0.2898790836334228
pinned,687.3202965779541,0.3180351257324219
pinned,690.2788965779541,0.2987282276153564
pinned,693.287796577954,0.3223638534545898
pinned,696.2819365779541,0.2984092235565185
pinned,699.2799965779541,0.2723746299743652
pinned,702.279246577954,0.2862300872802734
pinned,705.2980965779541,0.317591905593872
pinned,708.3033965779541,0.31915283203125
pinned,711.287796577954,0.3187916278839111
pinned,714.2866965779541,0.2982549667358398
pinned,717.3102965779541,0.3280544281005859
pinned,720.2818965779541,0.293497085571289
pinned,723.2849965779541,0.3024389743804931
pinned,726.2671665779541,0.300438642501831
pinned,729.2615965779542,0.2865090370178222
pinned,732.279196577954,0.2804105281829834
pinned,735.3627465779541,0.3821244239807129
pinned,738.3441265779541,0.3482582569122314
pinned,741.3601965779541,0.3509008884429931
pinned,744.3396965779541,0.3714430332183838
pinned,747.3202965779541,0.3403668403625488
pinned,750.3419965779541,0.3573641777038574
pinned,753.2841265779541,0.314504861831665
pinned,756.2814465779541,0.2905302047729492
pinned,759.2776565779541,0.2954349517822265
pinned,762.2967665779541,0.3001518249511719
pinned,765.2884665779541,0.3156306743621826
pinned,768.2667365779541,0.2964377403259277
pinned,771.3661665779541,0.3963794708251953
pinned,774.3243965779541,0.3501386642456054
pinned,777.2904965779541,0.3185679912567138
pinned,780.3569965779541,0.3822407722473144
pinned,783.3170265779542,0.3474447727203369
pinned,786.3281365779541,0.3490569591522217
