time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
63,rdr_proxy,0.5033666666666666,252960768,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665,176.0,176.0
66,systemwide,2.4,1689604096,0.0,10.666666666666666,0.0,54613.333333333336,0.3333333333333333,0.3333333333333333,14.0,14.0
66,rdr_proxy,0.6398666666666667,252903424,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,14.0,14.0
69,systemwide,4.8,1710964736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,rdr_proxy,0.6469,252571648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,systemwide,1.2,1703829504,0.0,0.6666666666666666,0.0,12288.0,1.3333333333333333,1.6666666666666667,84.0,135.66666666666666
72,rdr_proxy,0.6261,252620800,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,84.0,135.66666666666666
75,systemwide,1.2999999999999998,1700352000,0.0,1.0,0.0,4096.0,0.3333333333333333,0.3333333333333333,22.0,22.0
75,rdr_proxy,0.48466666666666663,252346368,0.0,0.6666666666666666,0.0,2730.6666666666665,0.3333333333333333,0.3333333333333333,22.0,22.0
78,systemwide,2.3,1693884416,0.0,0.6666666666666666,0.0,8192.0,0.6666666666666666,0.6666666666666666,44.0,44.0
78,rdr_proxy,0.6468333333333333,252833792,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,44.0
81,systemwide,1.2,1693728768,0.0,12.666666666666666,0.0,155648.0,0.6666666666666666,0.3333333333333333,44.0,18.0
81,rdr_proxy,0.6171333333333333,252215296,0.0,13.0,0.0,155648.0,0.6666666666666666,0.3333333333333333,44.0,18.0
84,systemwide,0.8999999999999999,1693966336,0.0,8.0,0.0,43690.666666666664,0.3333333333333333,0.3333333333333333,14.0,14.0
84,rdr_proxy,0.6280666666666667,252522496,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,14.0,14.0
87,systemwide,0.6,1693966336,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,44.0,0.0
87,rdr_proxy,0.5040333333333333,252485632,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,44.0,0.0
90,systemwide,1.2,1694429184,0.0,0.6666666666666666,0.0,12288.0,0.0,0.6666666666666666,0.0,44.0
90,rdr_proxy,0.6479,252252160,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,44.0
