time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
603,rdr_proxy,89.7536,3411464192,0.0,62.666666666666664,0.0,339968.0,66.33333333333333,68.66666666666667,105979.66666666667,95259.66666666667
606,systemwide,53.6,4635262976,0.0,1.0,0.0,140629.33333333334,16.666666666666668,14.666666666666666,3681.3333333333335,3104.0
606,rdr_proxy,56.86873333333333,3413024768,0.0,0.0,0.0,0.0,16.666666666666668,14.666666666666666,3681.3333333333335,3104.0
609,systemwide,56.3,4586844160,0.0,33.333333333333336,0.0,535210.6666666666,3.3333333333333335,10.333333333333334,220.0,957.0
609,rdr_proxy,61.3922,3336966144,0.0,32.333333333333336,0.0,475136.0,3.3333333333333335,10.333333333333334,220.0,957.0
612,systemwide,55.2,4543811584,0.0,0.6666666666666666,0.0,94208.0,6.666666666666667,5.0,444.0,330.0
612,rdr_proxy,63.02686666666667,3267846144,0.0,1.0,0.0,94208.0,6.666666666666667,5.0,444.0,330.0
615,systemwide,56.5,4537286656,0.0,23.666666666666668,0.0,192512.0,13.333333333333334,14.0,880.0,987.0
615,rdr_proxy,60.38143333333333,3268349952,0.0,0.0,0.0,0.0,13.333333333333334,14.0,880.0,987.0
618,systemwide,56.9,4579373056,0.0,3.3333333333333335,0.0,15018.666666666666,2.3333333333333335,3.6666666666666665,154.0,317.0
618,rdr_proxy,63.42796666666666,3303366656,0.0,3.3333333333333335,0.0,15018.666666666666,2.3333333333333335,3.6666666666666665,154.0,317.0
621,systemwide,58.1,4578373632,0.0,1.0,0.0,34133.333333333336,10.0,10.333333333333334,660.0,728.6666666666666
621,rdr_proxy,62.48226666666667,3303206912,0.0,0.0,0.0,0.0,10.0,10.333333333333334,660.0,728.6666666666666
624,systemwide,70.2,4544352256,0.0,3.6666666666666665,0.0,45056.0,11.333333333333334,11.333333333333334,748.0,748.0
624,rdr_proxy,74.98636666666667,3270721536,0.0,3.3333333333333335,0.0,23210.666666666668,11.333333333333334,11.333333333333334,748.0,748.0
